0.000787 	0.001027 	0.001271 	0.001518 	0.001767 	0.002016 	0.002273 	0.002535 	0.002791 	0.003034 	0.003255 	0.003451 	0.003616 	0.003747 	0.003833 	0.003870 	0.003852 	0.003780 	0.003654 	0.003478 	0.003253 	0.002986 	0.002676 	0.002325 	0.001931 	0.001494 	0.001015 	0.000494 	-0.000068 	-0.000670 	-0.001308 	-0.001976 	-0.002670 	-0.003384 	-0.004112 	-0.004848 	-0.005579 	-0.006297 	-0.006991 	-0.007654 	-0.008275 	-0.008843 	-0.009350 	-0.009791 	-0.010161 	-0.010455 	-0.010671 	-0.010808 	-0.010868 	-0.010853 	-0.010767 	-0.010614 	-0.010397 	-0.010123 	-0.009796 	-0.009420 	-0.009000 	-0.008544 	-0.008059 	-0.007556 	-0.007038 	-0.006506 	-0.005963 	-0.005416 	-0.004877 	-0.004374 	-0.003888 	-0.003406 	-0.002928 	-0.002457 	 -0.001996 
0.001752 	0.002145 	0.002539 	0.002933 	0.003324 	0.003713 	0.004104 	0.004466 	0.004796 	0.005086 	0.005336 	0.005544 	0.005710 	0.005832 	0.005904 	0.005921 	0.005876 	0.005765 	0.005592 	0.005359 	0.005069 	0.004725 	0.004325 	0.003871 	0.003364 	0.002803 	0.002189 	0.001523 	0.000809 	0.000052 	-0.000743 	-0.001572 	-0.002429 	-0.003309 	-0.004205 	-0.005109 	-0.006011 	-0.006898 	-0.007755 	-0.008566 	-0.009318 	-0.009997 	-0.010592 	-0.011097 	-0.011510 	-0.011832 	-0.012068 	-0.012223 	-0.012301 	-0.012305 	-0.012237 	-0.012100 	-0.011890 	-0.011604 	-0.011240 	-0.010801 	-0.010291 	-0.009719 	-0.009096 	-0.008439 	-0.007761 	-0.007074 	-0.006386 	-0.005709 	-0.005060 	-0.004484 	-0.003935 	-0.003394 	-0.002862 	-0.002342 	 -0.001835 
0.001100 	0.001348 	0.001598 	0.001849 	0.002101 	0.002352 	0.002607 	0.002856 	0.003090 	0.003306 	0.003497 	0.003660 	0.003794 	0.003895 	0.003958 	0.003979 	0.003954 	0.003884 	0.003772 	0.003621 	0.003434 	0.003212 	0.002957 	0.002666 	0.002341 	0.001980 	0.001583 	0.001150 	0.000683 	0.000183 	-0.000345 	-0.000901 	-0.001481 	-0.002080 	-0.002692 	-0.003310 	-0.003926 	-0.004531 	-0.005113 	-0.005663 	-0.006174 	-0.006636 	-0.007043 	-0.007390 	-0.007675 	-0.007895 	-0.008053 	-0.008150 	-0.008188 	-0.008170 	-0.008098 	-0.007975 	-0.007802 	-0.007580 	-0.007311 	-0.006999 	-0.006650 	-0.006269 	-0.005865 	-0.005446 	-0.005019 	-0.004588 	-0.004155 	-0.003727 	-0.003313 	-0.002942 	-0.002587 	-0.002236 	-0.001890 	-0.001552 	 -0.001221 
0.001331 	0.001687 	0.002046 	0.002406 	0.002766 	0.003126 	0.003492 	0.003846 	0.004179 	0.004480 	0.004743 	0.004964 	0.005137 	0.005258 	0.005319 	0.005314 	0.005237 	0.005091 	0.004880 	0.004611 	0.004285 	0.003906 	0.003473 	0.002987 	0.002446 	0.001847 	0.001190 	0.000477 	-0.000285 	-0.001094 	-0.001945 	-0.002833 	-0.003754 	-0.004699 	-0.005664 	-0.006642 	-0.007619 	-0.008578 	-0.009501 	-0.010373 	-0.011179 	-0.011903 	-0.012532 	-0.013059 	-0.013483 	-0.013809 	-0.014039 	-0.014177 	-0.014228 	-0.014199 	-0.014094 	-0.013913 	-0.013653 	-0.013314 	-0.012898 	-0.012406 	-0.011845 	-0.011221 	-0.010549 	-0.009842 	-0.009115 	-0.008372 	-0.007619 	-0.006870 	-0.006142 	-0.005480 	-0.004845 	-0.004217 	-0.003597 	-0.002988 	 -0.002394 
0.000676 	0.000895 	0.001118 	0.001343 	0.001569 	0.001795 	0.002028 	0.002263 	0.002488 	0.002697 	0.002884 	0.003045 	0.003174 	0.003268 	0.003320 	0.003328 	0.003289 	0.003204 	0.003076 	0.002908 	0.002701 	0.002457 	0.002173 	0.001848 	0.001480 	0.001068 	0.000611 	0.000115 	-0.000419 	-0.000986 	-0.001582 	-0.002202 	-0.002841 	-0.003495 	-0.004159 	-0.004830 	-0.005496 	-0.006147 	-0.006772 	-0.007361 	-0.007905 	-0.008394 	-0.008819 	-0.009175 	-0.009463 	-0.009684 	-0.009837 	-0.009924 	-0.009947 	-0.009912 	-0.009820 	-0.009672 	-0.009469 	-0.009213 	-0.008910 	-0.008560 	-0.008170 	-0.007745 	-0.007295 	-0.006829 	-0.006350 	-0.005861 	-0.005362 	-0.004862 	-0.004371 	-0.003916 	-0.003478 	-0.003043 	-0.002613 	-0.002190 	 -0.001775 
0.001790 	0.002144 	0.002499 	0.002854 	0.003206 	0.003554 	0.003903 	0.004223 	0.004515 	0.004774 	0.004996 	0.005181 	0.005329 	0.005437 	0.005496 	0.005500 	0.005442 	0.005320 	0.005136 	0.004893 	0.004598 	0.004252 	0.003856 	0.003411 	0.002917 	0.002375 	0.001785 	0.001146 	0.000463 	-0.000260 	-0.001017 	-0.001806 	-0.002619 	-0.003452 	-0.004297 	-0.005147 	-0.005990 	-0.006812 	-0.007599 	-0.008338 	-0.009018 	-0.009627 	-0.010154 	-0.010597 	-0.010955 	-0.011231 	-0.011426 	-0.011543 	-0.011587 	-0.011563 	-0.011472 	-0.011315 	-0.011089 	-0.010793 	-0.010427 	-0.009993 	-0.009496 	-0.008943 	-0.008346 	-0.007722 	-0.007084 	-0.006440 	-0.005798 	-0.005170 	-0.004569 	-0.004038 	-0.003532 	-0.003034 	-0.002544 	-0.002064 	 -0.001597 
0.001018 	0.001253 	0.001489 	0.001725 	0.001960 	0.002193 	0.002427 	0.002646 	0.002848 	0.003026 	0.003178 	0.003307 	0.003410 	0.003487 	0.003533 	0.003544 	0.003518 	0.003453 	0.003351 	0.003213 	0.003043 	0.002842 	0.002609 	0.002342 	0.002040 	0.001703 	0.001329 	0.000917 	0.000469 	-0.000010 	-0.000517 	-0.001047 	-0.001596 	-0.002157 	-0.002723 	-0.003287 	-0.003840 	-0.004375 	-0.004883 	-0.005356 	-0.005789 	-0.006179 	-0.006521 	-0.006812 	-0.007050 	-0.007236 	-0.007369 	-0.007448 	-0.007471 	-0.007440 	-0.007357 	-0.007224 	-0.007043 	-0.006818 	-0.006551 	-0.006248 	-0.005914 	-0.005555 	-0.005179 	-0.004793 	-0.004405 	-0.004018 	-0.003635 	-0.003262 	-0.002906 	-0.002591 	-0.002290 	-0.001993 	-0.001701 	-0.001416 	 -0.001137 
0.002671 	0.003346 	0.004028 	0.004711 	0.005393 	0.006073 	0.006762 	0.007425 	0.008049 	0.008617 	0.009125 	0.009568 	0.009944 	0.010247 	0.010465 	0.010585 	0.010596 	0.010497 	0.010290 	0.009982 	0.009579 	0.009087 	0.008504 	0.007826 	0.007050 	0.006171 	0.005183 	0.004085 	0.002878 	0.001568 	0.000162 	-0.001328 	-0.002884 	-0.004490 	-0.006128 	-0.007778 	-0.009415 	-0.011012 	-0.012544 	-0.013995 	-0.015347 	-0.016579 	-0.017674 	-0.018621 	-0.019414 	-0.020050 	-0.020523 	-0.020830 	-0.020974 	-0.020961 	-0.020796 	-0.020485 	-0.020033 	-0.019450 	-0.018744 	-0.017925 	-0.017010 	-0.016018 	-0.014970 	-0.013889 	-0.012793 	-0.011692 	-0.010596 	-0.009518 	-0.008481 	-0.007548 	-0.006655 	-0.005774 	-0.004905 	-0.004053 	 -0.003222 
0.000767 	0.000950 	0.001135 	0.001321 	0.001508 	0.001694 	0.001884 	0.002068 	0.002240 	0.002394 	0.002525 	0.002629 	0.002703 	0.002748 	0.002760 	0.002735 	0.002672 	0.002569 	0.002430 	0.002256 	0.002051 	0.001814 	0.001547 	0.001253 	0.000931 	0.000583 	0.000208 	-0.000191 	-0.000613 	-0.001055 	-0.001516 	-0.001994 	-0.002486 	-0.002989 	-0.003499 	-0.004014 	-0.004525 	-0.005024 	-0.005502 	-0.005951 	-0.006364 	-0.006732 	-0.007049 	-0.007313 	-0.007526 	-0.007689 	-0.007805 	-0.007877 	-0.007907 	-0.007899 	-0.007855 	-0.007771 	-0.007644 	-0.007474 	-0.007260 	-0.007000 	-0.006697 	-0.006355 	-0.005983 	-0.005590 	-0.005183 	-0.004765 	-0.004343 	-0.003923 	-0.003515 	-0.003144 	-0.002788 	-0.002435 	-0.002087 	-0.001745 	 -0.001411 
0.001750 	0.002212 	0.002679 	0.003147 	0.003615 	0.004082 	0.004557 	0.005017 	0.005449 	0.005840 	0.006186 	0.006482 	0.006728 	0.006917 	0.007043 	0.007099 	0.007081 	0.006990 	0.006828 	0.006598 	0.006306 	0.005951 	0.005532 	0.005044 	0.004486 	0.003853 	0.003146 	0.002364 	0.001512 	0.000593 	-0.000386 	-0.001418 	-0.002494 	-0.003606 	-0.004744 	-0.005894 	-0.007041 	-0.008166 	-0.009251 	-0.010282 	-0.011243 	-0.012121 	-0.012901 	-0.013577 	-0.014146 	-0.014604 	-0.014952 	-0.015186 	-0.015311 	-0.015330 	-0.015248 	-0.015066 	-0.014786 	-0.014411 	-0.013945 	-0.013395 	-0.012766 	-0.012070 	-0.011322 	-0.010537 	-0.009732 	-0.008914 	-0.008090 	-0.007273 	-0.006482 	-0.005766 	-0.005081 	-0.004404 	-0.003736 	-0.003080 	 -0.002440 
0.001569 	0.001990 	0.002413 	0.002837 	0.003258 	0.003678 	0.004102 	0.004502 	0.004868 	0.005192 	0.005470 	0.005703 	0.005889 	0.006026 	0.006107 	0.006128 	0.006083 	0.005969 	0.005787 	0.005540 	0.005235 	0.004872 	0.004451 	0.003970 	0.003430 	0.002830 	0.002169 	0.001445 	0.000661 	-0.000178 	-0.001066 	-0.001996 	-0.002963 	-0.003954 	-0.004960 	-0.005968 	-0.006964 	-0.007932 	-0.008857 	-0.009726 	-0.010525 	-0.011243 	-0.011870 	-0.012401 	-0.012834 	-0.013167 	-0.013401 	-0.013538 	-0.013581 	-0.013534 	-0.013398 	-0.013178 	-0.012873 	-0.012487 	-0.012024 	-0.011490 	-0.010894 	-0.010249 	-0.009567 	-0.008865 	-0.008155 	-0.007442 	-0.006731 	-0.006032 	-0.005361 	-0.004759 	-0.004183 	-0.003615 	-0.003055 	-0.002507 	 -0.001971 
0.001304 	0.001731 	0.002164 	0.002599 	0.003036 	0.003473 	0.003920 	0.004363 	0.004785 	0.005172 	0.005517 	0.005815 	0.006064 	0.006257 	0.006385 	0.006440 	0.006416 	0.006311 	0.006124 	0.005858 	0.005520 	0.005113 	0.004639 	0.004097 	0.003487 	0.002809 	0.002060 	0.001237 	0.000341 	-0.000625 	-0.001656 	-0.002746 	-0.003885 	-0.005060 	-0.006258 	-0.007465 	-0.008665 	-0.009839 	-0.010968 	-0.012038 	-0.013034 	-0.013941 	-0.014744 	-0.015434 	-0.016007 	-0.016463 	-0.016801 	-0.017024 	-0.017135 	-0.017139 	-0.017038 	-0.016835 	-0.016529 	-0.016119 	-0.015610 	-0.015007 	-0.014322 	-0.013567 	-0.012761 	-0.011922 	-0.011064 	-0.010195 	-0.009317 	-0.008440 	-0.007584 	-0.006796 	-0.006037 	-0.005284 	-0.004540 	-0.003807 	 -0.003089 
0.002040 	0.002469 	0.002900 	0.003329 	0.003755 	0.004177 	0.004599 	0.004985 	0.005337 	0.005648 	0.005917 	0.006149 	0.006346 	0.006505 	0.006618 	0.006677 	0.006675 	0.006606 	0.006467 	0.006260 	0.005990 	0.005660 	0.005271 	0.004822 	0.004316 	0.003753 	0.003134 	0.002457 	0.001722 	0.000932 	0.000093 	-0.000791 	-0.001712 	-0.002659 	-0.003622 	-0.004589 	-0.005544 	-0.006473 	-0.007362 	-0.008200 	-0.008977 	-0.009680 	-0.010298 	-0.010824 	-0.011257 	-0.011596 	-0.011837 	-0.011983 	-0.012036 	-0.012002 	-0.011886 	-0.011687 	-0.011408 	-0.011051 	-0.010621 	-0.010124 	-0.009568 	-0.008966 	-0.008332 	-0.007682 	-0.007028 	-0.006378 	-0.005737 	-0.005113 	-0.004518 	-0.003990 	-0.003487 	-0.002992 	-0.002505 	-0.002028 	 -0.001563 
0.002293 	0.002870 	0.003451 	0.004034 	0.004616 	0.005195 	0.005782 	0.006342 	0.006861 	0.007324 	0.007725 	0.008060 	0.008330 	0.008530 	0.008652 	0.008689 	0.008634 	0.008486 	0.008248 	0.007924 	0.007518 	0.007032 	0.006467 	0.005820 	0.005091 	0.004278 	0.003380 	0.002400 	0.001342 	0.000214 	-0.000978 	-0.002228 	-0.003527 	-0.004864 	-0.006228 	-0.007609 	-0.008989 	-0.010346 	-0.011657 	-0.012901 	-0.014058 	-0.015108 	-0.016033 	-0.016823 	-0.017477 	-0.017996 	-0.018384 	-0.018646 	-0.018788 	-0.018814 	-0.018728 	-0.018527 	-0.018208 	-0.017770 	-0.017212 	-0.016540 	-0.015761 	-0.014890 	-0.013950 	-0.012963 	-0.011948 	-0.010917 	-0.009880 	-0.008856 	-0.007868 	-0.006980 	-0.006130 	-0.005292 	-0.004465 	-0.003656 	 -0.002866 
0.001169 	0.001499 	0.001831 	0.002164 	0.002498 	0.002830 	0.003169 	0.003498 	0.003808 	0.004092 	0.004346 	0.004567 	0.004752 	0.004898 	0.004997 	0.005044 	0.005037 	0.004974 	0.004858 	0.004692 	0.004478 	0.004218 	0.003910 	0.003551 	0.003140 	0.002674 	0.002152 	0.001575 	0.000943 	0.000262 	-0.000464 	-0.001230 	-0.002028 	-0.002850 	-0.003686 	-0.004524 	-0.005353 	-0.006159 	-0.006929 	-0.007656 	-0.008331 	-0.008946 	-0.009494 	-0.009969 	-0.010369 	-0.010690 	-0.010927 	-0.011074 	-0.011132 	-0.011104 	-0.010992 	-0.010800 	-0.010533 	-0.010196 	-0.009799 	-0.009352 	-0.008861 	-0.008337 	-0.007792 	-0.007238 	-0.006683 	-0.006128 	-0.005575 	-0.005029 	-0.004503 	-0.004025 	-0.003565 	-0.003110 	-0.002660 	-0.002218 	 -0.001786 
0.001715 	0.002140 	0.002569 	0.003000 	0.003431 	0.003860 	0.004295 	0.004717 	0.005113 	0.005473 	0.005790 	0.006062 	0.006288 	0.006462 	0.006575 	0.006622 	0.006597 	0.006498 	0.006327 	0.006087 	0.005783 	0.005417 	0.004989 	0.004495 	0.003936 	0.003311 	0.002617 	0.001856 	0.001028 	0.000139 	-0.000805 	-0.001797 	-0.002829 	-0.003890 	-0.004969 	-0.006053 	-0.007127 	-0.008176 	-0.009182 	-0.010132 	-0.011012 	-0.011809 	-0.012512 	-0.013115 	-0.013615 	-0.014012 	-0.014306 	-0.014499 	-0.014590 	-0.014583 	-0.014478 	-0.014276 	-0.013978 	-0.013585 	-0.013100 	-0.012533 	-0.011897 	-0.011206 	-0.010476 	-0.009726 	-0.008969 	-0.008211 	-0.007458 	-0.006716 	-0.006000 	-0.005350 	-0.004726 	-0.004109 	-0.003500 	-0.002902 	 -0.002317 
0.001490 	0.001919 	0.002352 	0.002787 	0.003222 	0.003657 	0.004100 	0.004530 	0.004935 	0.005305 	0.005636 	0.005925 	0.006169 	0.006362 	0.006498 	0.006568 	0.006565 	0.006486 	0.006334 	0.006111 	0.005822 	0.005470 	0.005056 	0.004576 	0.004030 	0.003416 	0.002733 	0.001982 	0.001165 	0.000287 	-0.000642 	-0.001617 	-0.002627 	-0.003667 	-0.004728 	-0.005800 	-0.006868 	-0.007917 	-0.008931 	-0.009893 	-0.010787 	-0.011595 	-0.012305 	-0.012911 	-0.013410 	-0.013805 	-0.014097 	-0.014289 	-0.014384 	-0.014386 	-0.014295 	-0.014112 	-0.013837 	-0.013469 	-0.013012 	-0.012475 	-0.011869 	-0.011206 	-0.010504 	-0.009779 	-0.009043 	-0.008301 	-0.007557 	-0.006820 	-0.006105 	-0.005453 	-0.004826 	-0.004206 	-0.003593 	-0.002991 	 -0.002402 
0.001461 	0.001900 	0.002343 	0.002789 	0.003234 	0.003678 	0.004131 	0.004570 	0.004984 	0.005359 	0.005692 	0.005981 	0.006223 	0.006414 	0.006546 	0.006611 	0.006605 	0.006523 	0.006365 	0.006135 	0.005837 	0.005473 	0.005045 	0.004552 	0.003995 	0.003374 	0.002691 	0.001944 	0.001134 	0.000265 	-0.000658 	-0.001630 	-0.002643 	-0.003691 	-0.004764 	-0.005847 	-0.006924 	-0.007978 	-0.008993 	-0.009951 	-0.010838 	-0.011640 	-0.012345 	-0.012948 	-0.013447 	-0.013842 	-0.014135 	-0.014329 	-0.014425 	-0.014428 	-0.014339 	-0.014160 	-0.013890 	-0.013528 	-0.013077 	-0.012546 	-0.011944 	-0.011283 	-0.010577 	-0.009845 	-0.009100 	-0.008349 	-0.007595 	-0.006848 	-0.006124 	-0.005467 	-0.004835 	-0.004211 	-0.003594 	-0.002988 	 -0.002396 
0.001377 	0.001801 	0.002231 	0.002665 	0.003100 	0.003536 	0.003984 	0.004431 	0.004858 	0.005250 	0.005600 	0.005905 	0.006162 	0.006366 	0.006509 	0.006585 	0.006590 	0.006519 	0.006373 	0.006152 	0.005861 	0.005500 	0.005072 	0.004576 	0.004013 	0.003383 	0.002687 	0.001925 	0.001098 	0.000209 	-0.000736 	-0.001732 	-0.002768 	-0.003835 	-0.004920 	-0.006011 	-0.007094 	-0.008152 	-0.009169 	-0.010136 	-0.011040 	-0.011868 	-0.012606 	-0.013243 	-0.013773 	-0.014193 	-0.014499 	-0.014690 	-0.014769 	-0.014741 	-0.014614 	-0.014393 	-0.014083 	-0.013686 	-0.013208 	-0.012656 	-0.012040 	-0.011370 	-0.010657 	-0.009917 	-0.009163 	-0.008401 	-0.007634 	-0.006872 	-0.006132 	-0.005459 	-0.004813 	-0.004175 	-0.003544 	-0.002925 	 -0.002320 
